Date,Time,Lat,SN,Lon,EW,Dep,M,MT,Region
5/6/2018,18:55.6,0.91,N,126.02,E,15,3.1,-,Northern Molucca Sea
5/6/2018,53:13.9,6.07,S,130.91,E,110,4.2,-,Banda Sea
5/6/2018,44:03.8,0.9,N,126.13,E,10,3.2,-,Northern Molucca Sea
5/6/2018,35:43.2,5.5,S,131.16,E,80,3.8,-,Banda Sea
5/6/2018,20:27.6,1.83,N,126.4,E,65,3.7,-,Northern Molucca Sea
5/6/2018,17:19.6,0.65,N,127.05,E,10,3.5,-,"Halmahera, Indonesia"
5/6/2018,26:06.6,3.62,S,126.36,E,81,3.6,-,"Buru, Indonesia"
5/6/2018,33:28.5,2.74,S,129.84,E,74,3.4,-,"Seram, Indonesia"
5/6/2018,02:48.6,2.52,S,140.14,E,45,4.1,-,Near North Coast of Irian Jaya
5/6/2018,32:19.3,0.59,N,119.73,E,12,3.2,-,"Minahassa Peninsula, Sulawesi"
5/6/2018,41:11.0,7.84,S,106.61,E,23,3.2,-,"Java, Indonesia"
5/6/2018,51:58.3,0.29,N,123.17,E,259,4.4,-,"Minahassa Peninsula, Sulawesi"
5/5/2018,41:09.8,0.29,S,122.98,E,63,3.3,-,"Minahassa Peninsula, Sulawesi"
5/5/2018,40:57.1,7.15,S,129.66,E,142,4.2,-,Banda Sea
5/5/2018,18:58.1,0.03,N,126.68,E,57,4,-,Northern Molucca Sea
5/5/2018,02:55.1,1.86,N,98.99,E,124,4.7,-,"Northern Sumatra, Indonesia"
5/5/2018,22:43.8,5.78,S,133.67,E,22,5,Yes,"Aru Islands Region, Indonesia"
5/5/2018,12:49.7,9.72,S,119.44,E,40,3.5,-,"Sumba Region, Indonesia"
5/5/2018,48:24.8,0.73,S,99.93,E,56,3.4,-,"Southern Sumatra, Indonesia"
5/5/2018,58:07.9,9.89,S,118.93,E,38,3.4,-,"Sumbawa Region, Indonesia"
5/5/2018,15:49.5,3.22,S,130.59,E,10,3,-,"Seram, Indonesia"
5/5/2018,04:34.2,8.52,S,119.39,E,142,3.7,-,"Flores Region, Indonesia"
5/5/2018,51:47.3,0.15,S,125.79,E,15,3.9,-,Southern Molucca Sea
5/5/2018,01:02.8,9.25,S,124.04,E,57,3.1,-,Timor Region
5/5/2018,06:40.2,5.95,S,104.05,E,10,3.9,-,"Southern Sumatra, Indonesia"
5/4/2018,58:57.4,0.21,S,122.99,E,59,3.5,-,"Minahassa Peninsula, Sulawesi"
5/4/2018,35:36.8,2.96,S,139.8,E,18,4.3,-,Near North Coast of Irian Jaya
5/4/2018,30:53.9,9.94,S,121.73,E,10,3,-,Savu Sea
5/4/2018,15:45.2,7.16,S,106.92,E,10,3.1,-,"Java, Indonesia"
5/4/2018,01:50.2,3.15,N,129.08,E,27,4.4,-,"North of Halmahera, Indonesia"
5/4/2018,56:46.8,3.26,N,129.08,E,22,4.3,-,"North of Halmahera, Indonesia"
5/4/2018,39:22.0,1.61,N,121.57,E,10,4.1,-,"Minahassa Peninsula, Sulawesi"
5/4/2018,26:19.3,4.83,S,133.9,E,23,4.3,-,"Irian Jaya Region, Indonesia"
5/4/2018,18:58.2,4.79,S,133.8,E,10,4.2,-,"Irian Jaya Region, Indonesia"
5/4/2018,42:41.7,4.02,S,128.78,E,11,3.2,-,Banda Sea
5/4/2018,03:19.9,0.13,S,123.91,E,83,3.7,-,"Minahassa Peninsula, Sulawesi"
5/4/2018,51:35.6,8.95,S,112.52,E,30,3.3,-,"Java, Indonesia"
5/4/2018,32:42.4,0.04,N,126.79,E,33,3.8,-,Northern Molucca Sea
5/4/2018,18:36.3,5.14,N,127.25,E,147,4.5,-,Philippine Islands Region
5/4/2018,37:43.6,0.13,S,120.12,E,11,3.9,-,"Minahassa Peninsula, Sulawesi"
5/4/2018,38:33.0,9.06,S,111.31,E,10,3.2,-,"South of Java, Indonesia"
5/4/2018,22:44.0,7.3,S,120.72,E,567,4.6,Yes,Flores Sea
5/4/2018,05:31.6,0.15,N,98.62,E,27,3.4,-,"Northern Sumatra, Indonesia"
5/4/2018,15:27.5,9.23,S,123.71,E,91,3.6,-,Timor Region
5/3/2018,56:08.7,6.02,S,128.76,E,320,4.4,-,Banda Sea
5/3/2018,17:01.2,0.07,S,123.18,E,130,3.8,-,"Minahassa Peninsula, Sulawesi"
5/3/2018,52:28.1,2.24,S,139.14,E,27,4.8,-,Near North Coast of Irian Jaya
5/3/2018,11:11.7,0.31,S,123.03,E,26,3.2,-,"Minahassa Peninsula, Sulawesi"
5/3/2018,00:38.5,0.61,N,125.52,E,22,3.7,-,Northern Molucca Sea
5/3/2018,33:33.2,1.53,N,123.02,E,10,4.1,-,"Minahassa Peninsula, Sulawesi"
5/3/2018,39:56.8,1.47,S,137.92,E,31,5.1,Yes,Near North Coast of Irian Jaya
5/3/2018,53:06.4,2.71,N,128.55,E,225,4.9,Yes,"Halmahera, Indonesia"
5/3/2018,33:24.5,8.66,S,112.53,E,107,3.5,-,"Java, Indonesia"
5/3/2018,14:12.5,7.2,S,105.27,E,10,4.3,-,"Java, Indonesia"
5/3/2018,06:05.2,0.5,N,98.59,E,15,4.2,-,"Northern Sumatra, Indonesia"
5/3/2018,54:52.4,1.87,N,127.32,E,13,4.3,Yes,"Halmahera, Indonesia"
5/3/2018,35:58.8,7.91,S,123.81,E,10,3.3,-,Banda Sea
5/2/2018,47:48.3,6.47,S,111.1,E,10,3.9,Yes,"Java, Indonesia"
5/2/2018,07:00.1,2.2,S,121.42,E,10,3.6,-,"Sulawesi, Indonesia"
5/2/2018,21:47.7,1.9,S,115.85,E,12,4.5,-,Borneo
5/2/2018,18:24.0,1.3,N,126.45,E,10,3.1,-,Northern Molucca Sea
5/2/2018,40:04.3,6.91,S,129.75,E,156,4.1,-,Banda Sea
5/2/2018,11:36.5,8.48,S,115.84,E,28,3.5,-,"Bali Region, Indonesia"
5/2/2018,00:57.0,6.47,S,130.53,E,155,4,-,Banda Sea
5/2/2018,31:33.3,1.11,S,99.65,E,25,3.7,-,"Southern Sumatra, Indonesia"
5/2/2018,11:16.6,6.73,S,106.63,E,10,3.2,-,"Java, Indonesia"
5/2/2018,54:28.5,0.13,N,126.86,E,12,3.6,-,Northern Molucca Sea
5/2/2018,15:52.3,1.89,S,128.95,E,28,3.8,-,"Halmahera, Indonesia"
5/2/2018,26:50.6,3.18,N,127.96,E,82,4.1,-,"Talaud Islands, Indonesia"
5/2/2018,11:56.0,3.14,S,139.65,E,33,4.4,-,"Irian Jaya, Indonesia"
5/1/2018,45:54.9,0.68,N,99.94,E,10,3.7,-,"Northern Sumatra, Indonesia"
5/1/2018,42:26.3,3.17,N,98.56,E,10,3.5,-,"Northern Sumatra, Indonesia"
5/1/2018,32:01.3,0.58,N,99.97,E,10,3.7,-,"Northern Sumatra, Indonesia"
5/1/2018,09:21.9,1.87,N,126.52,E,54,5.2,Yes,Northern Molucca Sea
5/1/2018,33:28.6,2.38,N,126.92,E,54,4.8,Yes,Northern Molucca Sea
5/1/2018,26:32.1,3.97,N,124.49,E,341,4,-,Celebes Sea
5/1/2018,01:30.4,0.14,N,125.86,E,10,3.7,-,Northern Molucca Sea
5/1/2018,33:26.1,3.86,S,137.07,E,20,5.2,Yes,"Irian Jaya, Indonesia"
5/1/2018,21:33.5,7.43,S,128.5,E,160,4.6,-,Banda Sea
5/1/2018,48:57.5,7.12,S,125.15,E,508,4.7,-,Banda Sea
5/1/2018,13:31.4,8.7,S,118.38,E,132,4.7,Yes,"Sumbawa Region, Indonesia"
5/1/2018,03:22.5,9.35,S,114.95,E,14,3.3,-,"South of Bali, Indonesia"
5/1/2018,17:59.0,3.26,S,131.3,E,10,3.4,-,"Irian Jaya Region, Indonesia"
4/30/2018,29:46.3,7.25,S,106.86,E,10,3.5,-,"Java, Indonesia"
4/30/2018,22:35.2,7.22,S,106.87,E,10,3.6,-,"Java, Indonesia"
4/30/2018,55:46.8,2.89,S,101.1,E,53,4.2,-,"Southern Sumatra, Indonesia"
4/30/2018,30:36.3,0.29,N,124.97,E,18,3.4,-,"Minahassa Peninsula, Sulawesi"
4/30/2018,28:19.7,0.32,N,122.27,E,122,3.6,-,"Minahassa Peninsula, Sulawesi"
4/30/2018,56:37.1,6.5,S,130.04,E,170,4.3,-,Banda Sea
4/30/2018,39:15.2,2.61,N,128.5,E,230,4.4,-,"Halmahera, Indonesia"
4/30/2018,07:48.0,9.07,S,111.24,E,21,3.7,-,"South of Java, Indonesia"
4/30/2018,52:00.6,8.08,S,118.42,E,191,4,-,"Sumbawa Region, Indonesia"
4/30/2018,37:12.4,8.91,S,124.11,E,109,3.8,-,Timor Region
4/30/2018,19:50.0,7.21,S,106.86,E,10,3.1,-,"Java, Indonesia"
4/30/2018,23:07.1,6.32,S,103.3,E,10,3.6,-,"Southwest of Sumatra, Indonesia"
4/30/2018,39:16.9,1.38,S,120.46,E,10,3.2,-,"Sulawesi, Indonesia"
4/30/2018,36:14.1,6.71,S,129.81,E,168,4.6,-,Banda Sea
4/30/2018,11:41.4,1.03,S,127.12,E,10,3.7,-,"Halmahera, Indonesia"
4/29/2018,31:31.7,3.03,S,139.4,E,23,4,-,"Irian Jaya, Indonesia"
4/29/2018,24:05.3,4.71,N,96.19,E,10,4.1,-,"Northern Sumatra, Indonesia"
4/29/2018,23:09.9,3.92,N,98.1,E,10,4,-,"Northern Sumatra, Indonesia"
4/29/2018,18:57.3,0.54,N,123.87,E,252,3.6,-,"Minahassa Peninsula, Sulawesi"
4/29/2018,13:19.1,7.28,S,106.84,E,10,4.3,-,"Java, Indonesia"
4/29/2018,20:07.5,9.45,S,113.44,E,23,3.5,-,"South of Java, Indonesia"
4/29/2018,05:56.8,4.66,N,96.36,E,10,4.8,-,"Northern Sumatra, Indonesia"
4/29/2018,57:14.7,1.96,S,126.69,E,10,4.5,-,Southern Molucca Sea
4/29/2018,39:02.2,2.31,S,140.22,E,14,4.5,-,Near North Coast of Irian Jaya
4/29/2018,13:13.1,8.69,S,116.14,E,17,3.2,-,"Sumbawa Region, Indonesia"
4/29/2018,15:48.7,8.95,S,116.66,E,106,3.9,-,"Sumbawa Region, Indonesia"
4/29/2018,51:36.0,2.11,N,128.9,E,10,4.2,-,"Halmahera, Indonesia"
4/29/2018,04:09.7,8.23,S,107.8,E,18,3.2,-,"Java, Indonesia"
4/29/2018,45:50.7,8.24,S,107.84,E,11,4.2,-,"Java, Indonesia"
4/29/2018,26:16.4,0.16,S,123.62,E,121,3.2,-,"Minahassa Peninsula, Sulawesi"
4/29/2018,25:34.6,7.99,S,121.9,E,19,3.9,-,Flores Sea
4/29/2018,46:26.9,8.04,S,125.6,E,10,4.3,-,Timor Region
4/29/2018,30:52.0,1.32,S,126.27,E,14,4,-,Southern Molucca Sea
4/29/2018,14:56.6,0.92,S,123.31,E,10,3.8,-,"Minahassa Peninsula, Sulawesi"
4/29/2018,08:18.6,3.64,N,95.81,E,10,3.5,-,Off West Coast of Northern Sumatra
4/28/2018,13:43.2,2.8,N,128.97,E,15,4.3,-,"Halmahera, Indonesia"
4/28/2018,54:33.1,8.46,S,119.7,E,166,3.8,-,"Flores Region, Indonesia"
4/28/2018,03:51.7,8.98,S,123.85,E,126,3,-,"Flores Region, Indonesia"
4/28/2018,38:30.6,0.05,S,123.18,E,150,3.3,-,"Minahassa Peninsula, Sulawesi"
4/28/2018,33:44.1,5.88,S,127.78,E,386,4.2,-,Banda Sea
4/28/2018,52:30.8,9.25,S,117.25,E,10,3.6,-,"Sumbawa Region, Indonesia"
4/28/2018,37:04.2,7.24,S,106.86,E,10,3.1,-,"Java, Indonesia"
4/28/2018,23:19.0,7.99,S,107.39,E,49,4.1,-,"Java, Indonesia"
4/28/2018,42:18.3,3.88,S,101.71,E,15,4.3,-,"Southern Sumatra, Indonesia"
4/27/2018,34:31.4,7.87,S,107.28,E,24,3.6,-,"Java, Indonesia"
4/27/2018,29:27.3,7.29,S,106.85,E,10,3.5,-,"Java, Indonesia"
4/27/2018,07:37.9,9.47,S,116.62,E,15,3.4,-,"Sumbawa Region, Indonesia"
4/27/2018,48:13.3,7.97,S,104.08,E,11,4.6,-,"Southwest of Sumatra, Indonesia"
4/27/2018,47:17.6,3.65,S,101.75,E,32,3.6,-,"Southern Sumatra, Indonesia"
4/27/2018,05:16.6,3.6,S,102.45,E,10,3.7,-,"Southern Sumatra, Indonesia"
4/27/2018,59:37.0,2.71,S,127.54,E,10,3.7,-,Ceram Sea
4/27/2018,51:21.5,3.56,S,134.97,E,22,4.7,-,"Irian Jaya Region, Indonesia"
4/27/2018,54:57.9,4.12,S,102.71,E,103,4.4,Yes,"Southern Sumatra, Indonesia"
4/27/2018,53:41.3,3.33,S,131.29,E,29,3.6,-,"Irian Jaya Region, Indonesia"
4/27/2018,21:41.1,7.23,S,106.85,E,10,3.9,Yes,"Java, Indonesia"
4/26/2018,09:10.7,4.81,S,130.63,E,21,3.8,-,Banda Sea
4/26/2018,45:27.8,2,N,126.61,E,10,3.8,-,Northern Molucca Sea
4/26/2018,17:31.9,8.78,S,124.38,E,119,3.2,-,Timor Region
4/26/2018,26:55.5,8.11,S,107.29,E,56,4.7,-,"Java, Indonesia"
4/26/2018,07:13.6,5.97,N,127.38,E,32,4.7,-,Philippine Islands Region
4/26/2018,40:58.0,7.52,S,128.16,E,163,4.2,-,Banda Sea
4/26/2018,15:06.0,1.68,S,136.3,E,10,3.9,-,"Irian Jaya Region, Indonesia"
4/26/2018,56:01.3,1.98,S,139.72,E,20,5.4,Yes,Near North Coast of Irian Jaya
4/26/2018,28:19.1,2.86,S,127.64,E,10,3.5,-,Ceram Sea
4/26/2018,21:43.0,1.72,N,99.39,E,156,3.9,-,"Northern Sumatra, Indonesia"
4/26/2018,13:04.5,2.86,S,127.63,E,10,3.6,-,Ceram Sea
4/26/2018,05:16.7,2.96,S,127.61,E,24,3.3,-,Ceram Sea
4/26/2018,35:43.5,2.89,S,127.63,E,13,4.6,-,Ceram Sea
4/26/2018,33:52.0,2.84,S,127.64,E,10,4.4,-,Ceram Sea
4/26/2018,54:19.2,7.37,S,115.59,E,353,5.6,Yes,Bali Sea
4/26/2018,46:09.4,0.6,S,123.38,E,10,4.4,-,"Minahassa Peninsula, Sulawesi"
4/26/2018,29:09.6,9.47,S,124.84,E,10,3.4,-,Timor Region
4/26/2018,49:36.7,1.43,N,99.06,E,111,3.6,-,"Northern Sumatra, Indonesia"
4/26/2018,02:10.4,3.16,N,128.02,E,81,4.7,-,"North of Halmahera, Indonesia"
4/26/2018,04:03.0,9.58,S,112.58,E,42,4.4,Yes,"South of Java, Indonesia"
4/25/2018,06:21.0,9.8,S,119.25,E,20,4,-,"Sumba Region, Indonesia"
4/25/2018,51:49.1,6.4,S,130.72,E,15,4.6,-,Banda Sea
4/25/2018,01:58.5,7.95,S,117.38,E,12,3.1,-,Bali Sea
4/25/2018,00:23.3,3.82,S,129.71,E,10,3.4,-,"Seram, Indonesia"
4/25/2018,15:14.6,1.41,N,127.38,E,146,4,-,"Halmahera, Indonesia"
4/25/2018,00:35.9,7.84,S,117.33,E,12,3.2,-,Bali Sea
4/25/2018,00:17.6,3.85,S,129.73,E,20,4.4,Yes,"Seram, Indonesia"
4/25/2018,28:04.5,6.93,S,126.62,E,417,4,-,Banda Sea
4/25/2018,33:11.7,1.48,N,125.98,E,24,3.7,-,Northern Molucca Sea
4/25/2018,00:10.0,2.05,S,124.27,E,18,4.2,-,Ceram Sea
4/25/2018,52:51.9,5.9,S,103.56,E,10,3.4,-,"Southern Sumatra, Indonesia"
4/25/2018,22:09.7,4.96,S,103.06,E,21,3.6,-,"Southern Sumatra, Indonesia"
4/25/2018,48:47.1,0.63,N,125.53,E,15,3.4,-,Northern Molucca Sea
4/25/2018,49:05.7,1.05,N,99,E,78,3.1,-,"Northern Sumatra, Indonesia"
4/25/2018,15:05.8,9.65,S,114.1,E,10,3.1,-,"South of Bali, Indonesia"
4/25/2018,24:45.7,8.38,S,108.95,E,34,3.3,-,"Java, Indonesia"
4/25/2018,25:59.8,6.79,S,112.31,E,10,3.3,-,"Java, Indonesia"
4/24/2018,44:56.5,0.8,N,120.15,E,10,4.5,-,"Minahassa Peninsula, Sulawesi"
4/24/2018,19:35.1,9.04,S,119.14,E,89,3,-,"Sumba Region, Indonesia"
4/24/2018,35:29.8,5.36,N,124.73,E,50,4.6,-,"Mindanao, Philippines"
4/24/2018,41:54.3,0.06,N,124.34,E,10,3.4,-,"Minahassa Peninsula, Sulawesi"
4/24/2018,21:19.4,5.76,S,127.56,E,405,4.3,-,Banda Sea
4/24/2018,35:38.1,2.1,S,120.48,E,10,4.1,-,"Sulawesi, Indonesia"
4/24/2018,36:27.6,8.32,S,121.23,E,188,4.2,-,"Flores Region, Indonesia"
4/24/2018,30:45.0,7.83,S,106.69,E,15,3.2,-,"Java, Indonesia"
4/24/2018,05:36.3,8.37,S,118.3,E,165,4.8,Yes,"Sumbawa Region, Indonesia"
4/23/2018,40:05.0,1.93,N,125.5,E,48,4.9,-,Northern Molucca Sea
4/23/2018,26:54.6,7.96,S,107.37,E,67,4.8,-,"Java, Indonesia"
4/23/2018,26:30.1,7.34,S,104.07,E,10,4.8,-,"Southwest of Sumatra, Indonesia"
4/23/2018,20:43.0,0.04,S,123.09,E,155,3.6,-,"Minahassa Peninsula, Sulawesi"
4/23/2018,14:19.7,7.58,S,106.59,E,76,3.7,-,"Java, Indonesia"
4/23/2018,10:32.0,0.16,S,122.93,E,61,3.8,-,"Minahassa Peninsula, Sulawesi"
4/23/2018,51:38.1,3.32,S,104.14,E,353,4.3,-,"Southern Sumatra, Indonesia"
4/23/2018,04:09.1,1.33,S,138.56,E,29,4.5,-,Near North Coast of Irian Jaya
4/23/2018,18:47.7,0.45,N,126.15,E,20,3.6,-,Northern Molucca Sea
4/23/2018,13:58.4,1.24,S,138.5,E,23,5.4,Yes,Near North Coast of Irian Jaya
4/23/2018,37:09.2,6.38,S,123.59,E,642,5.5,Yes,Banda Sea
4/23/2018,35:54.5,2.26,N,128.38,E,230,4.6,-,"Halmahera, Indonesia"
4/23/2018,55:12.4,8.54,S,110.22,E,88,3.1,-,"Java, Indonesia"
4/23/2018,05:16.4,0.66,N,125.68,E,61,5.1,Yes,Northern Molucca Sea
4/23/2018,45:22.8,9.5,S,117.45,E,18,3.2,-,"Sumbawa Region, Indonesia"
4/23/2018,20:35.4,8.55,S,113.57,E,10,3.9,Yes,"Java, Indonesia"
4/23/2018,58:42.9,3.18,S,139.87,E,86,4.9,Yes,"Irian Jaya, Indonesia"
4/23/2018,52:02.2,0.84,N,122.94,E,34,4.2,-,"Minahassa Peninsula, Sulawesi"
4/22/2018,32:55.3,0.83,N,122.75,E,38,3.9,-,"Minahassa Peninsula, Sulawesi"
4/22/2018,13:55.2,1.4,N,125.77,E,58,4.2,-,Northern Molucca Sea
4/22/2018,53:34.3,7.89,S,117.61,E,23,3.8,-,Bali Sea
4/22/2018,46:05.7,0.44,S,125.83,E,38,4.1,-,Southern Molucca Sea
4/22/2018,55:23.7,2.28,S,120.72,E,12,4.4,Yes,"Sulawesi, Indonesia"
4/22/2018,29:26.2,4.73,N,127.51,E,129,4.8,Yes,"Talaud Islands, Indonesia"
4/22/2018,31:44.2,2.69,S,139.33,E,10,4.8,-,Near North Coast of Irian Jaya
4/21/2018,45:46.6,3.99,N,98.26,E,194,3.8,-,"Northern Sumatra, Indonesia"
4/21/2018,01:53.6,0.65,N,121.33,E,31,4,-,"Minahassa Peninsula, Sulawesi"
4/21/2018,16:47.7,1.73,N,96.38,E,36,5,Yes,Off West Coast of Northern Sumatra
4/21/2018,36:32.8,3.44,S,101.56,E,60,4.5,-,"Southern Sumatra, Indonesia"
4/21/2018,19:40.7,7.21,S,109.69,E,10,3.5,-,"Java, Indonesia"
4/21/2018,23:53.3,0.62,S,121.89,E,10,3.4,-,"Minahassa Peninsula, Sulawesi"
4/21/2018,06:47.3,7.45,S,126.64,E,333,5.1,Yes,Banda Sea
4/21/2018,57:35.7,1.58,N,99.21,E,135,3.8,-,"Northern Sumatra, Indonesia"
4/21/2018,24:42.9,7.5,S,106.25,E,10,3.2,-,"Java, Indonesia"
4/21/2018,21:10.0,1.68,N,126.28,E,45,4.1,-,Northern Molucca Sea
4/21/2018,20:41.7,2.8,S,131.54,E,10,3.3,-,"Irian Jaya Region, Indonesia"
4/20/2018,34:07.1,3.1,S,127.55,E,56,3,-,"Seram, Indonesia"
4/20/2018,10:42.4,1.22,N,98.31,E,20,3.7,-,"Northern Sumatra, Indonesia"
4/20/2018,51:44.4,3.83,S,131.54,E,10,3.1,-,"Irian Jaya Region, Indonesia"
4/20/2018,52:03.9,0.34,N,119.52,E,12,3,-,"Minahassa Peninsula, Sulawesi"
4/20/2018,00:53.2,0.1,S,124.38,E,30,4.3,-,Southern Molucca Sea
4/20/2018,17:57.6,6.61,S,103.97,E,10,3.5,-,"Southwest of Sumatra, Indonesia"
4/20/2018,13:50.7,0.05,S,132.46,E,22,4,-,"Irian Jaya Region, Indonesia"
4/20/2018,10:58.3,2.93,S,127.77,E,13,4.4,-,Ceram Sea
4/20/2018,53:33.0,7.73,S,118.2,E,168,3.2,-,Flores Sea
4/20/2018,47:01.5,6.96,S,104.99,E,10,3.7,-,"Sunda Strait, Indonesia"
4/20/2018,32:55.7,3.31,S,131.3,E,25,3.3,-,"Irian Jaya Region, Indonesia"
4/20/2018,26:19.9,3.24,S,131.3,E,16,3.2,-,"Irian Jaya Region, Indonesia"
4/20/2018,18:59.2,6.35,S,129.44,E,237,4.5,-,Banda Sea
4/20/2018,57:26.0,8.41,S,109.02,E,28,3.5,-,"Java, Indonesia"
4/20/2018,05:20.8,5.74,N,127.05,E,66,4.7,-,Philippine Islands Region
4/20/2018,54:50.9,0.25,S,125.6,E,11,3.6,-,Southern Molucca Sea
4/20/2018,56:12.8,7.08,S,129.24,E,182,4.3,-,Banda Sea
4/19/2018,51:12.3,5.76,S,124.34,E,621,4.1,-,Banda Sea
4/19/2018,05:41.4,8.64,S,118.32,E,123,3.3,-,"Sumbawa Region, Indonesia"
4/19/2018,02:18.8,3.65,N,126.67,E,10,3.9,-,"Talaud Islands, Indonesia"
4/19/2018,34:35.8,2.14,N,96.13,E,21,4.5,Yes,"Northern Sumatra, Indonesia"
4/19/2018,19:47.1,0.14,N,124.85,E,71,4.1,-,"Minahassa Peninsula, Sulawesi"
4/19/2018,20:06.1,6.44,S,103.86,E,27,3.6,-,"Southwest of Sumatra, Indonesia"
4/19/2018,50:46.4,0.95,N,125.08,E,10,3.6,-,Northern Molucca Sea
4/19/2018,50:16.9,2.59,S,127.49,E,10,3.3,-,Ceram Sea
4/18/2018,41:32.0,4.06,S,127.59,E,10,3.6,-,Banda Sea
4/18/2018,58:05.5,6.01,S,141.94,E,10,4.5,-,"New Guinea, Papua New Guinea"
4/18/2018,51:01.1,3.76,S,127.81,E,10,3.4,-,"Seram, Indonesia"
4/18/2018,01:26.7,0.13,S,126.95,E,80,3.3,-,Southern Molucca Sea
4/18/2018,53:44.1,3.81,S,125.61,E,16,3.8,-,Ceram Sea
4/18/2018,44:31.4,9.24,S,125.82,E,10,3.1,-,Timor Region
4/18/2018,30:36.0,3.42,S,131.35,E,33,3.1,-,"Irian Jaya Region, Indonesia"
4/18/2018,41:02.5,4.62,S,103.18,E,73,3,-,"Southern Sumatra, Indonesia"
4/18/2018,01:49.3,7.8,S,106.53,E,17,3.7,-,"Java, Indonesia"
4/18/2018,50:05.2,4.13,S,127.53,E,10,3.1,-,Banda Sea
4/18/2018,41:12.6,0.75,N,125.42,E,10,3.3,-,Northern Molucca Sea
4/18/2018,18:07.4,7.43,S,106.6,E,78,3.2,-,"Java, Indonesia"
4/18/2018,27:42.6,4.74,N,95.38,E,89,4.2,-,"Northern Sumatra, Indonesia"
4/18/2018,24:23.0,5.57,S,104.18,E,13,4,-,"Southern Sumatra, Indonesia"
4/18/2018,55:50.1,6.67,S,104.29,E,34,4.6,-,"Sunda Strait, Indonesia"
4/18/2018,25:46.8,6.76,S,129.75,E,170,5,Yes,Banda Sea
4/18/2018,15:32.1,9.79,S,124.59,E,34,4.7,-,Timor Region
4/18/2018,06:57.7,3.55,S,131.36,E,31,5.1,Yes,"Irian Jaya Region, Indonesia"
4/18/2018,42:11.5,3.53,S,131.39,E,13,3.5,-,"Irian Jaya Region, Indonesia"
4/18/2018,28:35.1,7.21,S,109.65,E,10,4.4,Yes,"Java, Indonesia"
4/18/2018,19:15.5,6.85,S,130.68,E,109,4.7,-,Banda Sea
4/18/2018,58:36.2,3.35,S,132.15,E,10,4.5,-,"Irian Jaya Region, Indonesia"
4/18/2018,59:54.8,3.43,S,131.41,E,36,4.6,-,"Irian Jaya Region, Indonesia"
4/17/2018,41:14.1,0.51,N,126.03,E,10,3.3,-,Northern Molucca Sea
4/17/2018,38:23.1,6.3,S,104.17,E,28,3.5,-,"Sunda Strait, Indonesia"
4/17/2018,50:53.2,3.44,S,131.39,E,32,3.4,-,"Irian Jaya Region, Indonesia"
4/17/2018,42:56.3,3.5,S,131.4,E,75,3.8,-,"Irian Jaya Region, Indonesia"
4/17/2018,45:15.1,1.57,N,122.28,E,17,3,-,"Minahassa Peninsula, Sulawesi"
4/17/2018,27:30.4,7.68,S,119.28,E,283,4.4,-,Flores Sea
4/17/2018,13:27.1,3.2,S,131.2,E,13,4.1,-,"Irian Jaya Region, Indonesia"
4/17/2018,55:06.0,5.56,S,102.3,E,35,4.8,Yes,"Southern Sumatra, Indonesia"
4/17/2018,52:15.7,3.33,S,131.31,E,28,3.9,-,"Irian Jaya Region, Indonesia"
4/17/2018,49:02.2,3.4,S,131.31,E,13,3.1,-,"Irian Jaya Region, Indonesia"
4/17/2018,21:30.2,3.09,N,127.95,E,63,4.7,-,"Talaud Islands, Indonesia"
4/17/2018,16:57.1,7.29,S,105.48,E,19,3.2,-,"Java, Indonesia"
4/17/2018,15:43.0,3.37,S,131.29,E,15,3.6,-,"Irian Jaya Region, Indonesia"
4/17/2018,04:53.5,3.38,S,131.4,E,32,3.8,-,"Irian Jaya Region, Indonesia"
4/17/2018,44:02.3,3.56,S,131.39,E,10,4.8,Yes,"Irian Jaya Region, Indonesia"
4/17/2018,40:12.1,3.24,S,131.34,E,12,3.3,-,"Irian Jaya Region, Indonesia"
4/17/2018,36:37.8,3.19,S,131.09,E,10,3.4,-,"Irian Jaya Region, Indonesia"
4/17/2018,55:59.1,3.54,S,131.38,E,20,5.1,Yes,"Irian Jaya Region, Indonesia"
4/17/2018,21:59.0,3.42,S,131.38,E,21,4.5,-,"Irian Jaya Region, Indonesia"
4/17/2018,05:12.5,3.41,S,131.41,E,41,4.4,-,"Irian Jaya Region, Indonesia"
4/17/2018,37:39.9,3.35,S,131.33,E,28,3.7,-,"Irian Jaya Region, Indonesia"
4/17/2018,52:37.1,3.52,S,131.29,E,20,5.5,Yes,"Irian Jaya Region, Indonesia"
4/17/2018,39:12.6,1.4,N,127.03,E,88,4.8,Yes,"Halmahera, Indonesia"
4/16/2018,51:49.8,1.94,S,140.07,E,10,3.4,-,"Irian Jaya Region, Indonesia"
4/16/2018,15:50.0,3,S,130.73,E,10,4,-,"Seram, Indonesia"
4/16/2018,49:11.3,3.02,S,140.33,E,29,3.4,-,"Irian Jaya, Indonesia"
4/16/2018,50:59.2,7.42,S,105.27,E,43,4.1,-,"Java, Indonesia"
4/16/2018,30:52.1,10.14,S,111.55,E,10,3.9,-,"South of Java, Indonesia"
4/16/2018,37:51.9,0.8,N,125.85,E,10,3.7,-,Northern Molucca Sea
4/16/2018,27:02.4,10.16,S,110,E,10,3.7,-,"South of Java, Indonesia"
4/16/2018,23:18.1,10.09,S,110,E,14,3.6,-,"South of Java, Indonesia"
